transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost
18037,96,3136,2017-01-29,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77
18103,69,3371,2017-01-29,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
18471,3,3361,2017-01-29,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
18849,48,3417,2017-01-29,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
19209,13,286,2017-01-29,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27
19374,44,3460,2017-01-29,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
19601,1,866,2017-01-29,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82
19947,67,1030,2017-01-29,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
264,38,3198,2017-01-30,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51
456,84,1588,2017-01-30,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
1096,34,3463,2017-01-30,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72
1607,61,349,2017-01-30,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94
2028,66,2039,2017-01-30,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27
3000,79,1169,2017-01-30,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
3055,86,775,2017-01-30,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
3144,63,558,2017-01-30,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59
3821,6,2181,2017-01-30,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
4150,6,279,2017-01-30,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
5204,15,812,2017-01-30,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9
5600,87,93,2017-01-30,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4
6546,8,3409,2017-01-30,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13
6778,54,3358,2017-01-30,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
6866,82,2977,2017-01-30,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
6908,84,1364,2017-01-30,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
7284,77,3056,2017-01-30,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1
8183,10,180,2017-01-30,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
9673,58,3274,2017-01-30,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4
9684,62,2704,2017-01-30,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72
9778,3,750,2017-01-30,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
10036,91,1566,2017-01-30,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26
10858,57,1889,2017-01-30,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
11115,14,2283,2017-01-30,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75
11409,95,3120,2017-01-30,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
11774,41,3433,2017-01-30,1.0,Approved,Solex,Road,medium,medium,416.98,312.74
12119,18,475,2017-01-30,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45
12500,25,2813,2017-01-30,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
12716,32,440,2017-01-30,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
12892,3,1285,2017-01-30,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
13150,50,2739,2017-01-30,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
13698,0,2867,2017-01-30,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3
13973,70,1392,2017-01-30,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
14230,76,2482,2017-01-30,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85
14606,83,2938,2017-01-30,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03
14784,6,170,2017-01-30,1.0,Approved,Solex,Standard,high,medium,748.17,448.9
15005,59,2228,2017-01-30,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
15839,41,390,2017-01-30,1.0,Approved,Solex,Road,medium,medium,416.98,312.74
15880,83,327,2017-01-30,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03
16219,67,237,2017-01-30,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74
16458,63,2887,2017-01-30,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
18673,59,246,2017-01-30,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
18692,19,240,2017-01-30,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
18859,55,817,2017-01-30,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
18986,14,2861,2017-01-30,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
18999,0,3112,2017-01-30,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84
19013,56,107,2017-01-30,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9
179,62,1365,2017-01-31,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72
361,15,2589,2017-01-31,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
554,12,1707,2017-01-31,0.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48
680,32,2151,2017-01-31,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
1617,88,1390,2017-01-31,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
1627,20,3156,2017-01-31,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
1703,55,1302,2017-01-31,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
2175,20,3436,2017-01-31,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
2452,96,914,2017-01-31,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77
2732,19,2155,2017-01-31,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21
2772,86,1929,2017-01-31,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
2790,54,3228,2017-01-31,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
3665,50,585,2017-01-31,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92
3990,3,2745,2017-01-31,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
4535,93,670,2017-01-31,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09
4664,7,19,2017-01-31,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
5313,86,2770,2017-01-31,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72
5450,83,3051,2017-01-31,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03
6304,0,2109,2017-01-31,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26
6787,36,2979,2017-01-31,1.0,Approved,Solex,Standard,low,medium,945.04,507.58
7161,75,2070,2017-01-31,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95
7212,37,49,2017-01-31,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
7263,45,1846,2017-01-31,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99
7421,33,1907,2017-01-31,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9
7432,95,2322,2017-01-31,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43
7484,74,2861,2017-01-31,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
7506,0,1600,2017-01-31,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73
8139,70,28,2017-01-31,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
8426,16,250,2017-01-31,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
8482,98,2035,2017-01-31,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
8698,2,1196,2017-01-31,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62
8792,46,1905,2017-01-31,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51
9632,19,1951,2017-01-31,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21
9949,96,1730,2017-01-31,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77
10425,24,1602,2017-01-31,0.0,Approved,Solex,Road,medium,large,1777.8,820.78
11092,19,1686,2017-01-31,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21
11195,0,2006,2017-01-31,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
11358,52,1946,2017-01-31,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
11483,49,2411,2017-01-31,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58
11504,9,1430,2017-01-31,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4
11707,17,1367,2017-01-31,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8
11862,76,867,2017-01-31,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85
12178,82,2690,2017-01-31,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
12249,32,380,2017-01-31,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
12309,44,2937,2017-01-31,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
12358,25,73,2017-01-31,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
12717,90,2516,2017-01-31,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
13453,71,80,2017-01-31,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75
13546,48,986,2017-01-31,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
13707,13,2698,2017-01-31,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51
13779,1,234,2017-01-31,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95
13806,54,254,2017-01-31,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
13834,56,2227,2017-01-31,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9
13986,91,2753,2017-01-31,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26
14828,3,841,2017-01-31,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
14903,80,2700,2017-01-31,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
15905,26,806,2017-01-31,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
16043,82,215,2017-01-31,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
16126,63,1672,2017-01-31,1.0,Approved,Solex,Standard,medium,medium,1483.2,99.59
16371,76,591,2017-01-31,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85
16513,10,3178,2017-01-31,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
17033,50,3074,2017-01-31,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92
17060,52,3192,2017-01-31,1.0,Approved,Solex,Road,medium,large,1777.8,820.78
17760,88,2566,2017-01-31,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1
17788,85,2678,2017-01-31,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36
17857,0,1107,2017-01-31,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
18357,0,2559,2017-01-31,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21
18413,25,2538,2017-01-31,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4
18600,54,3445,2017-01-31,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
18704,3,3005,2017-01-31,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
19722,77,3240,2017-01-31,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1
19889,28,2774,2017-01-31,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36
596,86,1691,2017-02-01,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72
890,100,2140,2017-02-01,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29
1123,25,166,2017-02-01,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65
1651,36,2438,2017-02-01,0.0,Approved,Solex,Standard,low,medium,945.04,507.58
2831,46,1788,2017-02-01,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82
3871,41,2548,2017-02-01,0.0,Cancelled,Solex,Road,medium,medium,416.98,312.74
3891,23,2247,2017-02-01,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1
4576,52,2935,2017-02-01,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
4762,81,42,2017-02-01,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94
4805,20,3231,2017-02-01,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
5513,9,1919,2017-02-01,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4
5517,18,2698,2017-02-01,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18
6353,64,2604,2017-02-01,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
6395,71,2768,2017-02-01,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75
7151,31,796,2017-02-01,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
7249,69,1916,2017-02-01,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1
7340,76,2962,2017-02-01,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85
7521,36,2065,2017-02-01,0.0,Approved,Solex,Standard,low,medium,945.04,507.58
7919,66,279,2017-02-01,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33
7970,13,725,2017-02-01,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51
8571,86,1712,2017-02-01,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72
9437,66,1413,2017-02-01,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33
9717,84,2806,2017-02-01,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
9832,81,3410,2017-02-01,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94
9953,86,2686,2017-02-01,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07
11181,84,844,2017-02-01,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
11392,4,1191,2017-02-01,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
11516,65,2752,2017-02-01,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
11603,74,1748,2017-02-01,0.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91
11779,58,1100,2017-02-01,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4
12126,88,2432,2017-02-01,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1
12186,15,208,2017-02-01,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44
12457,0,1221,2017-02-01,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18
12490,46,3403,2017-02-01,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51
12691,18,1860,2017-02-01,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45
13315,80,2932,2017-02-01,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84
13788,89,1901,2017-02-01,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74
13888,50,3370,2017-02-01,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37
13902,93,571,2017-02-01,1.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09
13910,48,2235,2017-02-01,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
14442,4,2353,2017-02-01,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
14630,22,1435,2017-02-01,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26
14752,49,1481,2017-02-01,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
14949,3,648,2017-02-01,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
15183,11,2677,2017-02-01,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96
15784,58,1416,2017-02-01,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
15855,92,546,2017-02-01,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
16992,47,3241,2017-02-01,1.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
18187,97,213,2017-02-01,1.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4
18253,46,2566,2017-02-01,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51
18379,34,3290,2017-02-01,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6
18875,35,1883,2017-02-01,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4
19741,69,2774,2017-02-01,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
168,87,2267,2017-02-02,0.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4
198,74,1017,2017-02-02,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52
414,65,3249,2017-02-02,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
500,79,1446,2017-02-02,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01
1282,97,3491,2017-02-02,0.0,Approved,Solex,Standard,medium,large,202.62,151.96
1580,77,2598,2017-02-02,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1
2267,90,738,2017-02-02,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41
2394,26,2894,2017-02-02,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
2674,17,888,2017-02-02,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8
2712,42,239,2017-02-02,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9
2826,11,1005,2017-02-02,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
4841,66,2674,2017-02-02,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27
5127,36,2723,2017-02-02,0.0,Approved,Solex,Standard,low,medium,945.04,507.58
5614,23,276,2017-02-02,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
6185,13,2894,2017-02-02,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27
6509,26,3058,2017-02-02,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63
6881,16,2765,2017-02-02,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11
7128,72,1597,2017-02-02,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3
7431,2,3321,2017-02-02,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33
7438,38,330,2017-02-02,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
7731,44,565,2017-02-02,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
8009,7,1418,2017-02-02,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43
8425,59,1013,2017-02-02,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36
8520,0,2058,2017-02-02,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
8928,24,1952,2017-02-02,0.0,Approved,Solex,Road,medium,large,1777.8,820.78
8977,29,2182,2017-02-02,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09
9422,69,77,2017-02-02,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68
9749,45,641,2017-02-02,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99
10118,99,70,2017-02-02,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89
10624,56,2241,2017-02-02,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88
11343,30,2076,2017-02-02,0.0,Approved,Solex,Standard,high,medium,748.17,448.9
12401,89,2080,2017-02-02,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48
12633,70,568,2017-02-02,1.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
12693,19,778,2017-02-02,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71
12703,54,368,2017-02-02,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
12895,7,1759,2017-02-02,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18
13030,44,435,2017-02-02,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76
13050,98,1658,2017-02-02,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03
13732,84,2126,2017-02-02,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14
13881,57,69,2017-02-02,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14
14567,49,944,2017-02-02,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
14934,70,647,2017-02-02,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43
14944,10,221,2017-02-02,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25
15018,55,1245,2017-02-02,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76
15037,7,1481,2017-02-02,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43
15369,65,3113,2017-02-02,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69
16751,3,1503,2017-02-02,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92
17611,47,3435,2017-02-02,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42
17708,52,3136,2017-02-02,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51
18125,60,2401,2017-02-02,1.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
18257,60,3294,2017-02-02,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85
18383,23,1358,2017-02-02,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1
18705,20,2673,2017-02-02,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
18821,89,2116,2017-02-02,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74
19325,46,1291,2017-02-02,1.0,Approved,Solex,Standard,low,medium,1289.85,74.51
19392,75,2170,2017-02-02,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95
19432,68,2555,2017-02-02,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
19513,20,2087,2017-02-02,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47
19661,80,2092,2017-02-02,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55
19854,68,130,2017-02-02,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71
275,76,2969,2017-02-03,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85
785,34,3094,2017-02-03,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72
1391,28,3084,2017-02-03,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36
1443,4,3273,2017-02-03,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48
1958,45,2355,2017-02-03,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99
2526,0,1922,2017-02-03,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13
2787,12,763,2017-02-03,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6
2813,76,1193,2017-02-03,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77
